safe_text,label,agreement
user rise in measles cases wakeup call for us  vaccinate your children its the 21st century people,1.0,0.6666666666666666
glenn beck king ass user glenn beck measles outbreak is hoax to make us obey government   p2 tcot,0.0,0.6666666666666666
im not gonna tell you how to live your life but you really should vaccinate your child for their safety,1.0,1.0
2nite the only thing shaking pouyas mmr  movietime still wanna celebrate ya bday for free ,0.0,1.0
how much would it cost govt to admit vaccines play a part in autism,-1.0,1.0
california just signed one of toughest school vaccine laws in the us  sciencewins vaccineswork,1.0,1.0
i had measles as a kid because the vaccine was ineffective the year i got it it was hellish wouldnt wish that on anyone measles2015,0.0,0.6666666666666666
"french topics 
have you all gotten your measles vaccines
no we dont actually learn french",0.0,0.6666666666666666
about to get five vaccinations for our trip to honduras this week w user amp user ouch ,1.0,1.0
immunisations saving all our children  vaccineswork,1.0,1.0
schools expel students with missing vaccination records parents in the spokane washington school district were ,0.0,1.0
maybe i should not go to school for a health care profession bc if someone refused get their baby vaccinated i couldnt hold my tongue,1.0,1.0
with statistics like this i will never understand why people choose to not vaccinate their children  ,1.0,1.0
user so the fact that polio rubella and all these other diseases are almost eradicated has nothing to do with vaccines,1.0,0.6666666666666666
state issues measles alert after two cases confirmed at hospitals the state is warning people who may have been ,0.0,1.0
bullsandbears measles think it might be due to illegals released into our population people not vaccinating,1.0,0.6666666666666666
no kim and kanye are not bad parents for piercing their daughters ears it can be safely done after they receive certain immunizations,1.0,0.6666666666666666
wsu study emotional pitch to vaccine skeptics may backfire emotional messages and hearttugging images of kids ,0.0,1.0
texas republican calls for limiting vaccine exemptions ,1.0,0.6666666666666666
3 new measles cases reported in suburban chicago ,1.0,0.6666666666666666
i see faces or moon craters ormeasles  chuys w 3 others  ,0.0,1.0
user many americans have contracted measles in disneyland outbreak   user,0.0,0.6666666666666666
user user not even being funny but if the vaccines actually work and youre vaccinated how are the unvaccinated harmful,-1.0,0.6666666666666666
user so is sars ebola and measles its for lab experimentation and prevention,0.0,1.0
user user user whats mmr,0.0,1.0
user new study adds to evidence that cdc immunization schedule not linked to autism  pdf fb,1.0,1.0
user user   if you werent vaccinated you didnt go to school what happened to that,1.0,1.0
awl mra min yet usa y9er re7t el mmr 7lwa,0.0,1.0
engineer kia shavon  amp artist jennifair  mmr ,0.0,1.0
user children crying vaccine needle,-1.0,0.6666666666666666
two new measles cases reported in ventura county a warning has been issued after two more measles cases were ,0.0,0.6666666666666666
us measles tally already among worst in 15 years ,0.0,1.0
user gop stop blaming immigrants first ebola now measles which diseasesbrought their ancestors ainf ,1.0,0.6666666666666666
user user no elijah has immunity up to the finals hes safe until then so no one has called shennanigans,0.0,1.0
parenting checklist dont vaccinate kid take them to disneyland ,0.0,0.6666666666666666
marin dad 21000 petition signatures head to sacramento to demand mandatory measles vaccines a marin is among ,1.0,0.6666666666666666
mdg456live from 2010now partners in ewec have tripled mmr has dropped user happy to be a part,0.0,1.0
user yes measles was wiped out amp because new moms didnt see new cases they didnt  vaccinate their children  now they have no defense,1.0,1.0
user  tonight was epitome of why pseudo affluent liberals are to blame for measles break  he is a science denier vaccineswork,1.0,1.0
user  no mmr,0.0,1.0
user user user mmr rocks,0.0,1.0
"facemask time 
thiss your fault anti moms 
rt user student infected w measles was on train rhinebeck ",1.0,0.6666666666666666
people need to get over their irrational and unfounded fears of flu shots and get vaccinated ,1.0,1.0
"whaaat mt vaccines should not be required for kids say 41 of us 1829 year olds
  stupid",-1.0,0.3333333333333333
user user ebola is made up to scare the public into eventually taking another vaccinenot sending  to find that shit,-1.0,0.6666666666666666
these folks against vaccinations for their kids are trying to bring back the iron lung tbgwt ,1.0,1.0
mike drago you want freedom not to vaccinate your kids then i should know who you are somethi  plano news,1.0,1.0
user user measles killed 20 of hawaiis population in the 1850s in 1875 measles killed over 40000 fijians ,0.0,1.0
cada dia the next face of measles i am a healthy bouncing baby boy and i could be the next face of measles i am to young to b,1.0,0.6666666666666666
another study finds no link between mmr vaccine and autism ,1.0,0.6666666666666666
i hate post immunization for my baby every time she sleeps and cries i feel like shes dreaming of the injection  ,0.0,0.6666666666666666
user illegal to refuse vaccines 2 it has been debunked several times and there is zero link between vaccines and autism,1.0,0.6666666666666666
user u r a true hero thank u  15 mos dr note mmr autism ibd cdcwhistleblower breakabillion b1less ,0.0,0.6666666666666666
amnews  new hiv vaccine candidate raises infection risk again there appears to be no light at the end of the ,-1.0,0.6666666666666666
choosing to not vaccinate has serious public health repercussions it39s not just about you,1.0,1.0
user setup sms service in africa that helped predict measles outbreaks 130x faster amp gave 99 of kids their vaccines sxswi,1.0,0.6666666666666666
user please remember to know what vaccines infants amp children  receive also what vaccines do pregnant women to help their child,1.0,1.0
i think facing a mandatory quarantine from school if exposed and not vaccinated would change some minds weirdede,1.0,1.0
nigeriabased writer trolls measlesravaged country america on twitter ,0.0,1.0
user on average people who complain live longer  releasing this tension increases immunity and boosts their health woohoo,0.0,1.0
mumps vaccine not a guarantee against it but cdc says mumps in usa very rare bc of it symptoms fever aches and fatigue,1.0,0.6666666666666666
dumbasses measles outbreak ,1.0,0.6666666666666666
rt user nih halts hiv vaccine trial  lgbt gay gayhealth health aids,0.0,0.6666666666666666
mickeys measles has gone international ,0.0,1.0
doctor suspects measlesinflicted disney employees never had full vaccination ,1.0,0.6666666666666666
user in california we have school forms that put pmds bt endorsing somthng we dont believe in or losing pts vaccinessavelives,0.0,0.6666666666666666
"this is the 1st day of natl infant immunization week
 love them  protect them ",1.0,1.0
do you think twitter grants you immunity from civil suits jesus youre stupid rt user your house for kiddie porn  wiunion,0.0,1.0
aids n  new vulnerable hiv target could lead the way to a vaccine hospital medicine infectious disease hiv ,1.0,1.0
cdcwhistleblower in letter to gerberding problematic findings linking mmr timing to autism ,-1.0,0.6666666666666666
are lawmakers going to eliminate religious belief exemption from vaccination  measlesoutbreak,1.0,0.6666666666666666
a measles warning from a major medical group user for women of childbearing agemy story at 4 user ,0.0,1.0
we vaccinate our pup against kennel cough i wish we could vaccinate our college kid against dorm cough,1.0,0.6666666666666666
user can there be a feelings vaccine thats one disease i never want to fucking catch omg foreal though,0.0,1.0
minimeasles adorableillnesses user,0.0,1.0
important immunizations to consider for a healthy school year ,0.0,0.6666666666666666
thanks to liberal hollywood whack jobs americas now facing a measles epidemic several cases being reported in chicago hold them accountable,0.0,0.6666666666666666
hb1114 engross brunswickglynn county joint water and sewer commission provide immunity and exemption from li ,0.0,1.0
